split,method_family,J,classifier,pr_auc,roc_auc,youden_threshold,sensitivity,precision,specificity,accuracy,f1,youden_j
rep0_fold1,FPLS,10,weighted_knn,0.7399402834078421,0.8575001993143587,0.3768844221105528,0.7117117117117117,0.7452830188679245,0.9402654867256637,0.8952042628774423,0.728110599078341,0.6519771984373754
rep0_fold1,FPLS,10,lr,0.8184846638290642,0.9005819979271306,0.20603015075376885,0.7567567567567568,0.7058823529411765,0.922566371681416,0.8898756660746003,0.7304347826086957,0.6793231284381727
rep0_fold1,FPLS,10,linear_svm,0.8161890157425261,0.8992266602886071,0.21105527638190955,0.7567567567567568,0.6885245901639344,0.915929203539823,0.8845470692717584,0.721030042918455,0.6726859602965798
rep0_fold1,FPCA,15,centroid,0.2804444696970595,0.6311089850912859,0.07035175879396985,0.8738738738738738,0.25392670157068065,0.3694690265486726,0.4689165186500888,0.3935091277890467,0.24334290042254647
rep0_fold1,FPCA,15,knn,0.5269216123987934,0.7691242127082834,0.20100502512562815,0.5585585585585585,0.5486725663716814,0.8871681415929203,0.822380106571936,0.5535714285714286,0.44572670015147886
rep0_fold1,FPCA,15,weighted_knn,0.57293894958134,0.7748246033644264,0.21105527638190955,0.6126126126126126,0.4788732394366197,0.8362831858407079,0.7921847246891652,0.5375494071146245,0.4488957984533206
rep0_fold1,FPCA,15,lr,0.495905806855654,0.795324085147094,0.3869346733668342,0.7297297297297297,0.38207547169811323,0.7101769911504425,0.7140319715808171,0.5015479876160991,0.43990672088017213
rep0_fold1,FPCA,15,linear_svm,0.594818731690743,0.8406481702941881,0.30150753768844224,0.6666666666666666,0.4966442953020134,0.834070796460177,0.8010657193605684,0.5692307692307692,0.5007374631268435
rep0_fold1,FPLS,15,centroid,0.586571788608106,0.8364227058917325,0.3869346733668342,0.6756756756756757,0.4807692307692308,0.8207964601769911,0.7921847246891652,0.5617977528089888,0.4964721358526667
rep0_fold1,FPLS,15,knn,0.705845349949549,0.8559455473172288,0.20100502512562815,0.7387387387387387,0.6890756302521008,0.918141592920354,0.8827708703374778,0.7130434782608696,0.6568803316590928
rep0_fold1,FPLS,15,weighted_knn,0.7305816141952279,0.8566431475723512,0.3919597989949749,0.7117117117117117,0.7745098039215687,0.9491150442477876,0.9023090586145648,0.7417840375586855,0.6608267559594991
rep0_fold1,FPLS,15,lr,0.8226662180018283,0.9065414972494619,0.19597989949748745,0.7927927927927928,0.6666666666666666,0.9026548672566371,0.8809946714031972,0.7242798353909465,0.6954476600494299
rep0_fold1,FPLS,15,linear_svm,0.8211359452611667,0.9067009487363469,0.19095477386934673,0.7927927927927928,0.6197183098591549,0.8805309734513275,0.8632326820603907,0.6956521739130435,0.6733237662441203
rep0_fold2,FPCA,1,centroid,0.2862253192990303,0.6250791891035794,0.010050251256281407,0.8125,0.2513812154696133,0.3991130820399113,0.48134991119005327,0.38396624472573837,0.21161308203991136
rep0_fold2,FPCA,1,knn,0.26207233559803866,0.6068458980044347,0.005025125628140704,0.7410714285714286,0.22554347826086957,0.36807095343680707,0.4422735346358792,0.3458333333333333,0.10914238200823556
rep0_fold2,FPCA,1,weighted_knn,0.26591443969658124,0.5839404497941083,0.005025125628140704,0.7321428571428571,0.22465753424657534,0.37250554323725055,0.44404973357015987,0.3438155136268344,0.10464840038010759
rep0_fold2,FPCA,1,lr,0.2862253192990303,0.6250791891035794,0.010050251256281407,0.8125,0.2513812154696133,0.3991130820399113,0.48134991119005327,0.38396624472573837,0.21161308203991136
rep0_fold2,FPCA,1,linear_svm,0.2862253192990303,0.6250791891035794,0.010050251256281407,0.8125,0.2513812154696133,0.3991130820399113,0.48134991119005327,0.38396624472573837,0.21161308203991136
rep0_fold2,FPLS,1,centroid,0.4615906973311342,0.7028626860943933,0.22613065326633167,0.4107142857142857,0.4339622641509434,0.8669623059866962,0.7761989342806395,0.42201834862385323,0.277676591700982
rep0_fold2,FPLS,1,knn,0.32409604323330476,0.5992734399746595,0.20100502512562815,0.38392857142857145,0.30935251798561153,0.7871396895787139,0.7069271758436945,0.3426294820717131,0.17106826100728534
rep0_fold2,FPLS,1,weighted_knn,0.32107923981049,0.5985805353183402,0.36180904522613067,0.29464285714285715,0.32673267326732675,0.8492239467849224,0.738898756660746,0.30985915492957744,0.1438668039277795
rep0_fold2,FPLS,1,lr,0.4615906973311342,0.7028626860943933,0.22613065326633167,0.4107142857142857,0.4339622641509434,0.8669623059866962,0.7761989342806395,0.42201834862385323,0.277676591700982
rep0_fold2,FPLS,1,linear_svm,0.4615906973311342,0.7028626860943933,0.22613065326633167,0.4107142857142857,0.4339622641509434,0.8669623059866962,0.7761989342806395,0.42201834862385323,0.277676591700982
rep0_fold2,FPCA,2,centroid,0.2937218359774464,0.631790465631929,0.08040201005025126,0.8392857142857143,0.25066666666666665,0.376940133037694,0.4689165186500888,0.3860369609856263,0.21622584732340844
rep0_fold2,FPCA,2,knn,0.2731612909157386,0.6429264333227748,0.005025125628140704,0.7589285714285714,0.2698412698412698,0.49002217294900224,0.5435168738898757,0.3981264637002342,0.24895074437757359
rep0_fold2,FPCA,2,weighted_knn,0.30400694317491805,0.6560718245169465,0.15577889447236182,0.6696428571428571,0.29296875,0.5986696230598669,0.6127886323268206,0.4076086956521739,0.26831248020272414
rep0_fold2,FPCA,2,lr,0.38803597341037066,0.7262234716503009,0.4170854271356784,0.6964285714285714,0.33476394849785407,0.656319290465632,0.6642984014209592,0.45217391304347826,0.3527478618942035
rep0_fold2,FPCA,2,linear_svm,0.3944499993400404,0.7314499524865379,0.4170854271356784,0.6339285714285714,0.3879781420765027,0.7516629711751663,0.7282415630550622,0.48135593220338985,0.38559154260373774
rep0_fold2,FPLS,2,centroid,0.6441259880410697,0.8344749762432688,0.32663316582914576,0.75,0.42,0.7427937915742794,0.7442273534635879,0.5384615384615384,0.49279379157427927
rep0_fold2,FPLS,2,knn,0.5588768418583798,0.8311589325308837,0.20100502512562815,0.6875,0.5167785234899329,0.8403547671840355,0.8099467140319716,0.5900383141762452,0.5278547671840355
rep0_fold2,FPLS,2,weighted_knn,0.5892941685853822,0.8267936331960721,0.3065326633165829,0.6517857142857143,0.5140845070422535,0.8470066518847007,0.8081705150976909,0.5748031496062992,0.498792366170415
rep0_fold2,FPLS,2,lr,0.6496384442469153,0.8544504276211594,0.2663316582914573,0.7678571428571429,0.5149700598802395,0.8203991130820399,0.8099467140319716,0.6164874551971327,0.5882562559391828
rep0_fold2,FPLS,2,linear_svm,0.6509755961114342,0.8506493506493505,0.2763819095477387,0.7678571428571429,0.46994535519125685,0.7849223946784922,0.7815275310834814,0.5830508474576271,0.5527795375356352
rep0_fold2,FPCA,3,centroid,0.29734692235600324,0.6386799176433323,0.07035175879396985,0.8392857142857143,0.25066666666666665,0.376940133037694,0.4689165186500888,0.3860369609856263,0.21622584732340844
rep0_fold2,FPCA,3,knn,0.44543978388399114,0.7592453278428888,0.005025125628140704,0.7857142857142857,0.3371647509578544,0.6164079822616408,0.650088809946714,0.4718498659517426,0.40212226797592665
rep0_fold2,FPCA,3,weighted_knn,0.47509839263785375,0.7625118783655369,0.19597989949748745,0.6607142857142857,0.42528735632183906,0.7782705099778271,0.7548845470692718,0.5174825174825175,0.4389847956921127
rep0_fold2,FPCA,3,lr,0.5393146831573665,0.7834178017104847,0.38190954773869346,0.7232142857142857,0.36486486486486486,0.6873614190687362,0.69449378330373,0.48502994011976047,0.41057570478302186
rep0_fold2,FPCA,3,linear_svm,0.6039555030448799,0.8168356034209692,0.2613065326633166,0.7410714285714286,0.42346938775510207,0.7494456762749445,0.7477797513321492,0.538961038961039,0.490517104846373
rep0_fold2,FPLS,3,centroid,0.6461516145223831,0.8357420019005384,0.35175879396984927,0.6964285714285714,0.49056603773584906,0.8203991130820399,0.7957371225577264,0.5756457564575646,0.5168276845106115
rep0_fold2,FPLS,3,knn,0.693344842425323,0.8587563351282863,0.20100502512562815,0.75,0.6511627906976745,0.9002217294900222,0.8703374777975134,0.6970954356846473,0.6502217294900223
rep0_fold2,FPLS,3,weighted_knn,0.7130784640585353,0.8579248495407032,0.30150753768844224,0.75,0.65625,0.9024390243902439,0.872113676731794,0.7,0.6524390243902438
rep0_fold2,FPLS,3,lr,0.8074220403408324,0.9074279379157428,0.24120603015075376,0.8035714285714286,0.7086614173228346,0.917960088691796,0.8952042628774423,0.7531380753138075,0.7215315172632246
rep0_fold2,FPLS,3,linear_svm,0.8077388025827218,0.9061213177066835,0.25125628140703515,0.7946428571428571,0.7007874015748031,0.9157427937915743,0.8916518650088809,0.7447698744769874,0.7103856509344313
rep0_fold2,FPCA,5,centroid,0.2973608195029943,0.6387195121951219,0.07035175879396985,0.8392857142857143,0.25066666666666665,0.376940133037694,0.4689165186500888,0.3860369609856263,0.21622584732340844
rep0_fold2,FPCA,5,knn,0.4590957565820719,0.7696289990497307,0.20100502512562815,0.5714285714285714,0.47058823529411764,0.8403547671840355,0.7868561278863233,0.5161290322580645,0.41178333861260685
rep0_fold2,FPCA,5,weighted_knn,0.4875938351775465,0.7664713335445043,0.20100502512562815,0.6696428571428571,0.39893617021276595,0.7494456762749445,0.7335701598579041,0.5,0.4190885334178016
rep0_fold2,FPCA,5,lr,0.5405009321215938,0.7838335445042762,0.38190954773869346,0.7232142857142857,0.3632286995515695,0.6851441241685144,0.6927175843694494,0.4835820895522388,0.40835840988280014
rep0_fold2,FPCA,5,linear_svm,0.6081363671670674,0.8177462781121317,0.2613065326633166,0.7410714285714286,0.41919191919191917,0.7450110864745011,0.7442273534635879,0.535483870967742,0.4860825150459296
rep0_fold2,FPLS,5,centroid,0.6473743035777095,0.8361973392461198,0.35175879396984927,0.6964285714285714,0.4785276073619632,0.811529933481153,0.7886323268206039,0.5672727272727273,0.5079585049097244
rep0_fold2,FPLS,5,knn,0.754943874492404,0.9046365220145708,0.20100502512562815,0.7678571428571429,0.7226890756302521,0.926829268292683,0.8952042628774423,0.7445887445887446,0.6946864111498259
rep0_fold2,FPLS,5,weighted_knn,0.7906502444092753,0.9080515521064302,0.40703517587939697,0.7410714285714286,0.7980769230769231,0.9534368070953437,0.911190053285968,0.7685185185185185,0.6945082356667722
rep0_fold2,FPLS,5,lr,0.8613561830977151,0.9255424453595185,0.20100502512562815,0.8482142857142857,0.8189655172413793,0.9534368070953437,0.9325044404973357,0.8333333333333334,0.8016510928096294
rep0_fold2,FPLS,5,linear_svm,0.8604323156259909,0.9255226480836236,0.20100502512562815,0.8482142857142857,0.811965811965812,0.9512195121951219,0.9307282415630551,0.8296943231441049,0.7994337979094075
rep0_fold2,FPCA,10,centroid,0.29738359425445465,0.6387789040228065,0.07035175879396985,0.8392857142857143,0.25066666666666665,0.376940133037694,0.4689165186500888,0.3860369609856263,0.21622584732340844
rep0_fold2,FPCA,10,knn,0.5082261254046991,0.7814974659486855,0.20100502512562815,0.5714285714285714,0.5161290322580645,0.8669623059866962,0.8081705150976909,0.5423728813559322,0.4383908774152676
rep0_fold2,FPCA,10,weighted_knn,0.5395838971850712,0.7803195280329427,0.19095477386934673,0.6875,0.3811881188118812,0.7228381374722838,0.7158081705150977,0.49044585987261147,0.41033813747228365
rep0_fold2,FPCA,10,lr,0.5459561666688694,0.7852193538169148,0.3869346733668342,0.7142857142857143,0.3669724770642202,0.6940133037694013,0.6980461811722913,0.48484848484848486,0.4082990180551156
rep0_fold2,FPCA,10,linear_svm,0.6309270545724063,0.823645866328793,0.2914572864321608,0.7232142857142857,0.4602272727272727,0.7893569844789357,0.7761989342806395,0.5625,0.5125712701932215
rep0_fold2,FPLS,10,centroid,0.6473230830400966,0.8362171365220146,0.35175879396984927,0.6964285714285714,0.48148148148148145,0.8137472283813747,0.7904085257548845,0.5693430656934306,0.5101757998099461
rep0_fold2,FPLS,10,knn,0.7287002659046873,0.8921147450110865,0.20100502512562815,0.75,0.717948717948718,0.926829268292683,0.8916518650088809,0.7336244541484717,0.6768292682926829
rep0_fold2,FPLS,10,weighted_knn,0.7628854526141423,0.8982815964523281,0.3165829145728643,0.75,0.717948717948718,0.926829268292683,0.8916518650088809,0.7336244541484717,0.6768292682926829
rep0_fold2,FPLS,10,lr,0.8718610511012558,0.9353816914792524,0.21105527638190955,0.8125,0.7982456140350878,0.9490022172949002,0.9218472468916519,0.8053097345132744,0.7615022172949002
rep0_fold2,FPLS,10,linear_svm,0.8705817794962748,0.9357578397212544,0.21105527638190955,0.8125,0.8125,0.9534368070953437,0.9253996447602132,0.8125,0.7659368070953438
rep0_fold2,FPCA,15,centroid,0.2974054092848204,0.6388580931263859,0.07035175879396985,0.8392857142857143,0.25066666666666665,0.376940133037694,0.4689165186500888,0.3860369609856263,0.21622584732340844
rep0_fold2,FPCA,15,knn,0.5213362056923837,0.7825170256572697,0.20100502512562815,0.5803571428571429,0.5555555555555556,0.88470066518847,0.8241563055062167,0.5676855895196506,0.4650578080456129
rep0_fold2,FPCA,15,weighted_knn,0.556694484088718,0.7816855400696865,0.35678391959798994,0.5803571428571429,0.5555555555555556,0.88470066518847,0.8241563055062167,0.5676855895196506,0.4650578080456129
rep0_fold2,FPCA,15,lr,0.5498967091691049,0.787258473234083,0.3869346733668342,0.7232142857142857,0.36818181818181817,0.6917960088691796,0.6980461811722913,0.4879518072289157,0.4150102945834653
rep0_fold2,FPCA,15,linear_svm,0.6497819277799284,0.8325348432055748,0.2864321608040201,0.7232142857142857,0.47093023255813954,0.7982261640798226,0.783303730017762,0.5704225352112676,0.5214404497941083
rep0_fold2,FPLS,15,centroid,0.6472840864498266,0.8361973392461197,0.35175879396984927,0.6964285714285714,0.48148148148148145,0.8137472283813747,0.7904085257548845,0.5693430656934306,0.5101757998099461
rep0_fold2,FPLS,15,knn,0.7480808121653784,0.8969749762432688,0.20100502512562815,0.7767857142857143,0.725,0.926829268292683,0.8969804618117229,0.75,0.7036149825783973
rep0_fold2,FPLS,15,weighted_knn,0.7791029596250234,0.9012412891986062,0.3869346733668342,0.7589285714285714,0.7727272727272727,0.9445676274944568,0.9076376554174067,0.7657657657657657,0.7034961989230282
rep0_fold2,FPLS,15,lr,0.8708762196489941,0.9368862844472601,0.20100502512562815,0.8125,0.7583333333333333,0.9356984478935698,0.911190053285968,0.7844827586206896,0.7481984478935697
rep0_fold2,FPLS,15,linear_svm,0.8691129780982746,0.9375791891035793,0.20100502512562815,0.8035714285714286,0.8108108108108109,0.9534368070953437,0.9236234458259325,0.8071748878923767,0.7570082356667722
rep0_fold3,FPCA,1,centroid,0.26910744796219377,0.6173186569528033,0.010050251256281407,0.8125,0.25348189415041783,0.4057649667405765,0.4866785079928952,0.386411889596603,0.2182649667405765
rep0_fold3,FPCA,1,knn,0.2047222745886404,0.5223313272093759,0.005025125628140704,0.6696428571428571,0.21551724137931033,0.3946784922394678,0.4493783303730018,0.32608695652173914,0.06432134938232492
rep0_fold3,FPCA,1,weighted_knn,0.22336759191527514,0.5383275261324042,0.005025125628140704,0.6696428571428571,0.21613832853025935,0.3968957871396896,0.4511545293072824,0.32679738562091504,0.06653864428254663
rep0_fold3,FPCA,1,lr,0.26910744796219377,0.6173186569528033,0.010050251256281407,0.8125,0.25348189415041783,0.4057649667405765,0.4866785079928952,0.386411889596603,0.2182649667405765
rep0_fold3,FPCA,1,linear_svm,0.26910744796219377,0.6173186569528033,0.010050251256281407,0.8125,0.25348189415041783,0.4057649667405765,0.4866785079928952,0.386411889596603,0.2182649667405765
rep0_fold3,FPLS,1,centroid,0.552822830070243,0.7355281913208742,0.19597989949748745,0.5535714285714286,0.484375,0.8536585365853658,0.7939609236234458,0.5166666666666667,0.40722996515679455
rep0_fold3,FPLS,1,knn,0.40100946961792583,0.678393253088375,0.4020100502512563,0.33035714285714285,0.5692307692307692,0.9379157427937915,0.8170515097690941,0.4180790960451977,0.26827288565093443
rep0_fold3,FPLS,1,weighted_knn,0.3812948282704345,0.6568934114665822,0.1306532663316583,0.6071428571428571,0.27309236947791166,0.5986696230598669,0.6003552397868561,0.3767313019390582,0.20581248020272414
rep0_fold3,FPLS,1,lr,0.552822830070243,0.7355281913208742,0.19597989949748745,0.5535714285714286,0.484375,0.8536585365853658,0.7939609236234458,0.5166666666666667,0.40722996515679455
rep0_fold3,FPLS,1,linear_svm,0.552822830070243,0.7355281913208742,0.19597989949748745,0.5535714285714286,0.484375,0.8536585365853658,0.7939609236234458,0.5166666666666667,0.40722996515679455
rep0_fold3,FPCA,2,centroid,0.2758758693395026,0.6362844472600571,0.07035175879396985,0.8482142857142857,0.2519893899204244,0.37472283813747226,0.4689165186500888,0.3885480572597137,0.2229371238517579
rep0_fold3,FPCA,2,knn,0.27785697030613443,0.6570715869496357,0.005025125628140704,0.7857142857142857,0.28115015974440893,0.5011086474501109,0.5577264653641207,0.41411764705882353,0.28682293316439655
rep0_fold3,FPCA,2,weighted_knn,0.26454813671283917,0.6448170731707317,0.135678391959799,0.6785714285714286,0.2814814814814815,0.5698447893569845,0.5914742451154529,0.39790575916230364,0.24841621792841306
rep0_fold3,FPCA,2,lr,0.4162215621699424,0.7399627811213177,0.3768844221105528,0.6875,0.3452914798206278,0.6762749445676275,0.6785079928952042,0.4597014925373134,0.3637749445676275
rep0_fold3,FPCA,2,linear_svm,0.42494276547527,0.7443181818181819,0.37185929648241206,0.625,0.36649214659685864,0.7317073170731707,0.7104795737122558,0.46204620462046203,0.3567073170731707
rep0_fold3,FPLS,2,centroid,0.6876074103093381,0.8557570478302186,0.3869346733668342,0.7589285714285714,0.4521276595744681,0.7716186252771619,0.7690941385435168,0.5666666666666667,0.5305471967057334
rep0_fold3,FPLS,2,knn,0.6643000949917077,0.8668435223313272,0.20100502512562815,0.7857142857142857,0.5641025641025641,0.8492239467849224,0.8365896980461812,0.6567164179104478,0.6349382324992081
rep0_fold3,FPLS,2,weighted_knn,0.6854759956450455,0.8631216344630979,0.2562814070351759,0.7946428571428571,0.5235294117647059,0.8203991130820399,0.8152753108348135,0.6312056737588653,0.615041970224897
rep0_fold3,FPLS,2,lr,0.7078415221074777,0.8822260057016155,0.2613065326633166,0.7857142857142857,0.5569620253164557,0.844789356984479,0.8330373001776199,0.6518518518518519,0.6305036426987647
rep0_fold3,FPLS,2,linear_svm,0.7079137286686166,0.8786229014887552,0.2914572864321608,0.7053571428571429,0.5851851851851851,0.8758314855875832,0.8419182948490231,0.6396761133603239,0.5811886284447261
rep0_fold3,FPCA,3,centroid,0.2792681215764988,0.6437084257206209,0.06532663316582915,0.8839285714285714,0.2625994694960212,0.3835920177383592,0.48312611012433393,0.4049079754601227,0.26752058916693056
rep0_fold3,FPCA,3,knn,0.5310159025822809,0.8059372030408615,0.20100502512562815,0.6160714285714286,0.5267175572519084,0.8625277161862528,0.8134991119005328,0.5679012345679012,0.4785991447576814
rep0_fold3,FPCA,3,weighted_knn,0.5732060658866035,0.8167663129553373,0.19095477386934673,0.7857142857142857,0.4489795918367347,0.7605321507760532,0.7655417406749556,0.5714285714285714,0.546246436490339
rep0_fold3,FPCA,3,lr,0.5791803621963412,0.8112329743427305,0.4271356783919598,0.6607142857142857,0.4484848484848485,0.7982261640798226,0.7708703374777975,0.5342960288808665,0.4589404497941083
rep0_fold3,FPCA,3,linear_svm,0.656335239075802,0.8494813113715552,0.2613065326633166,0.7946428571428571,0.4517766497461929,0.7605321507760532,0.7673179396092362,0.5760517799352751,0.5551750079189102
rep0_fold3,FPLS,3,centroid,0.6899498720463385,0.857024073487488,0.36683417085427134,0.7857142857142857,0.4251207729468599,0.7361419068736141,0.7460035523978685,0.5517241379310345,0.5218561925879
rep0_fold3,FPLS,3,knn,0.7780707494762267,0.9034288881849859,0.20100502512562815,0.7857142857142857,0.6929133858267716,0.9135254988913526,0.8880994671403197,0.7364016736401674,0.6992397846056382
rep0_fold3,FPLS,3,weighted_knn,0.8051778290370964,0.9016372347165031,0.271356783919598,0.8035714285714286,0.6382978723404256,0.8869179600886918,0.8703374777975134,0.7114624505928854,0.6904893886601204
rep0_fold3,FPLS,3,lr,0.8270056713950407,0.921345422869813,0.23618090452261306,0.8035714285714286,0.7317073170731707,0.926829268292683,0.9023090586145648,0.7659574468085106,0.7304006968641117
rep0_fold3,FPLS,3,linear_svm,0.8277694836623701,0.9210088691796009,0.24623115577889448,0.7946428571428571,0.7235772357723578,0.9246119733924612,0.8987566607460036,0.7574468085106383,0.7192548305353181
rep0_fold3,FPCA,5,centroid,0.2793140410513376,0.6437282229965157,0.06532663316582915,0.8839285714285714,0.2625994694960212,0.3835920177383592,0.48312611012433393,0.4049079754601227,0.26752058916693056
rep0_fold3,FPCA,5,knn,0.5554367913269567,0.8069369654735509,0.20100502512562815,0.6160714285714286,0.5307692307692308,0.8647450110864745,0.8152753108348135,0.5702479338842975,0.4808164396579031
rep0_fold3,FPCA,5,weighted_knn,0.6042798461803242,0.8085108489071904,0.22613065326633167,0.6607142857142857,0.49333333333333335,0.8314855875831486,0.7975133214920072,0.5648854961832062,0.4921998732974342
rep0_fold3,FPCA,5,lr,0.5803131696464943,0.8112131770668357,0.3919597989949749,0.75,0.3981042654028436,0.7184035476718403,0.7246891651865008,0.5201238390092879,0.4684035476718402
rep0_fold3,FPCA,5,linear_svm,0.6588771886653695,0.8475213810579665,0.2814070351758794,0.7589285714285714,0.48295454545454547,0.7982261640798226,0.7904085257548845,0.5902777777777778,0.5571547355083939
rep0_fold3,FPLS,5,centroid,0.6909840012031878,0.8573408299018055,0.38190954773869346,0.7767857142857143,0.4461538461538462,0.7605321507760532,0.7637655417406749,0.5667752442996743,0.5373178650617674
rep0_fold3,FPLS,5,knn,0.8143258926681449,0.919048938866012,0.20100502512562815,0.7946428571428571,0.7416666666666667,0.9312638580931264,0.9040852575488455,0.7672413793103449,0.7259067152359835
rep0_fold3,FPLS,5,weighted_knn,0.8415165043481363,0.9203753563509661,0.38190954773869346,0.7678571428571429,0.7610619469026548,0.9401330376940134,0.9058614564831261,0.7644444444444445,0.7079901805511564
rep0_fold3,FPLS,5,lr,0.8962173374274913,0.9469828951536269,0.20100502512562815,0.8482142857142857,0.7723577235772358,0.9379157427937915,0.9200710479573713,0.8085106382978723,0.7861300285080772
rep0_fold3,FPLS,5,linear_svm,0.8958219042029323,0.9465671523598355,0.20100502512562815,0.8571428571428571,0.7619047619047619,0.9334811529933481,0.9182948490230906,0.8067226890756303,0.7906240101362052
rep0_fold3,FPCA,10,centroid,0.2792946455224082,0.6436688311688312,0.06532663316582915,0.8839285714285714,0.2625994694960212,0.3835920177383592,0.48312611012433393,0.4049079754601227,0.26752058916693056
rep0_fold3,FPCA,10,knn,0.5420317346174792,0.7949101203674375,0.20100502512562815,0.6071428571428571,0.53125,0.8669623059866962,0.8152753108348135,0.5666666666666667,0.4741051631295532
rep0_fold3,FPCA,10,weighted_knn,0.5941570943823306,0.7996119733924613,0.3417085427135678,0.6071428571428571,0.5396825396825397,0.8713968957871396,0.8188277087033747,0.5714285714285714,0.4785397529299966
rep0_fold3,FPCA,10,lr,0.5819561347938811,0.8119654735508395,0.3969849246231156,0.7410714285714286,0.39903846153846156,0.7228381374722838,0.7264653641207816,0.51875,0.4639095660437125
rep0_fold3,FPCA,10,linear_svm,0.662632929048056,0.8492833386126069,0.2814070351758794,0.7857142857142857,0.4808743169398907,0.7893569844789357,0.7886323268206039,0.5966101694915255,0.5750712701932215
rep0_fold3,FPLS,10,centroid,0.6914330534339185,0.8574200190053849,0.38190954773869346,0.7767857142857143,0.44387755102040816,0.7583148558758315,0.7619893428063943,0.564935064935065,0.5351005701615459
rep0_fold3,FPLS,10,knn,0.8113407044544996,0.9162971175166297,0.20100502512562815,0.7946428571428571,0.717741935483871,0.9223946784922394,0.8969804618117229,0.7542372881355932,0.7170375356350966
rep0_fold3,FPLS,10,weighted_knn,0.8397211810804701,0.9165247861894202,0.36180904522613067,0.7946428571428571,0.7295081967213115,0.926829268292683,0.9005328596802842,0.7606837606837606,0.7214721254355401
